#code: 5726
#name: Quixeramobim-5
#muncode: 2311405
#munname: Quixeramobim
#x: -39.575837
#y: -5.353281
2017 	05 	24	nan
2017 	05 	25	nan
2017 	05 	26	nan
2017 	05 	27	nan
2017 	05 	28	nan
2017 	05 	29	nan
2017 	05 	30	nan
2017 	05 	31	nan
2017 	06 	01	nan
2017 	06 	02	nan
2017 	06 	03	nan
2017 	06 	04	nan
2017 	06 	05	nan
2017 	06 	06	nan
2017 	06 	07	nan
2017 	06 	08	nan
2017 	06 	09	nan
2017 	06 	10	nan
2017 	06 	11	nan
2017 	06 	12	nan
2017 	06 	13	nan
2017 	06 	14	nan
2017 	06 	15	nan
2017 	06 	16	nan
2017 	06 	17	nan
2017 	06 	18	nan
2017 	06 	19	nan
2017 	06 	20	nan
2017 	06 	21	nan
2017 	06 	22	nan
2017 	06 	23	nan
2017 	06 	24	nan
2017 	06 	25	nan
2017 	06 	26	nan
2017 	06 	27	nan
2017 	06 	28	nan
2017 	06 	29	nan
2017 	06 	30	nan
2017 	07 	01	146.4
2017 	07 	02	233.0
2017 	07 	03	nan
2017 	07 	04	nan
2017 	07 	05	nan
2017 	07 	06	nan
2017 	07 	07	nan
2017 	07 	08	nan
2017 	07 	09	nan
2017 	07 	10	nan
2017 	07 	11	nan
2017 	07 	12	nan
2017 	07 	13	nan
2017 	07 	14	nan
2017 	07 	15	nan
2017 	07 	16	nan
2017 	07 	17	nan
2017 	07 	18	nan
2017 	07 	19	nan
2017 	07 	20	nan
2017 	07 	21	245.8
2017 	07 	22	289.0
2017 	07 	23	360.8
2017 	07 	24	nan
2017 	07 	25	nan
2017 	07 	26	nan
2017 	07 	27	nan
2017 	07 	28	nan
2017 	07 	29	nan
2017 	07 	30	nan
2017 	07 	31	nan
2017 	08 	01	0.0
2017 	08 	02	26.2
2017 	08 	03	nan
2017 	08 	04	nan
2017 	08 	05	nan
2017 	08 	06	nan
2017 	08 	07	nan
2017 	08 	08	nan
2017 	08 	09	nan
2017 	08 	10	nan
2017 	08 	11	nan
2017 	08 	12	nan
2017 	08 	13	nan
2017 	08 	14	nan
2017 	08 	15	nan
2017 	08 	16	nan
2017 	08 	17	nan
2017 	08 	18	nan
2017 	08 	19	60.8
2017 	08 	20	nan
2017 	08 	21	nan
2017 	08 	22	nan
2017 	08 	23	nan
2017 	08 	24	195.6
2017 	08 	25	276.0
2017 	08 	26	nan
2017 	08 	27	nan
2017 	08 	28	nan
2017 	08 	29	nan
2017 	08 	30	nan
2017 	08 	31	264.0
2017 	09 	01	0.0
2017 	09 	02	20.4
2017 	09 	03	nan
2017 	09 	04	nan
2017 	09 	05	nan
2017 	09 	06	nan
2017 	09 	07	nan
2017 	09 	08	nan
2017 	09 	09	nan
2017 	09 	10	nan
2017 	09 	11	nan
2017 	09 	12	nan
2017 	09 	13	nan
2017 	09 	14	nan
2017 	09 	15	nan
2017 	09 	16	nan
2017 	09 	17	nan
2017 	09 	18	nan
2017 	09 	19	nan
2017 	09 	20	nan
2017 	09 	21	nan
2017 	09 	22	nan
2017 	09 	23	43.2
2017 	09 	24	48.0
2017 	09 	25	55.2
2017 	09 	26	nan
2017 	09 	27	nan
2017 	09 	28	nan
2017 	09 	29	nan
2017 	09 	30	52.8
2017 	10 	01	0.0
2017 	10 	02	0.0
2017 	10 	03	0.0
2017 	10 	04	0.0
2017 	10 	05	0.0
2017 	10 	06	0.0
2017 	10 	07	0.0
2017 	10 	08	0.0
2017 	10 	09	0.0
2017 	10 	10	0.0
2017 	10 	11	0.0
2017 	10 	12	0.0
2017 	10 	13	0.0
2017 	10 	14	0.0
2017 	10 	15	39.8
2017 	10 	16	48.0
2017 	10 	17	74.4
2017 	10 	18	nan
2017 	10 	19	nan
2017 	10 	20	nan
2017 	10 	21	nan
2017 	10 	22	nan
2017 	10 	23	nan
2017 	10 	24	0.0
2017 	10 	25	0.0
2017 	10 	26	0.0
2017 	10 	27	0.0
2017 	10 	28	0.0
2017 	10 	29	0.0
2017 	10 	30	0.0
2017 	10 	31	0.0
2017 	11 	01	0.0
2017 	11 	02	0.0
2017 	11 	03	0.0
2017 	11 	04	0.0
2017 	11 	05	0.0
2017 	11 	06	0.0
2017 	11 	07	0.0
2017 	11 	08	0.0
2017 	11 	09	0.0
2017 	11 	10	0.0
2017 	11 	11	0.0
2017 	11 	12	0.0
2017 	11 	13	0.0
2017 	11 	14	0.0
2017 	11 	15	0.0
2017 	11 	16	0.0
2017 	11 	17	0.0
2017 	11 	18	0.0
2017 	11 	19	0.0
2017 	11 	20	0.0
2017 	11 	21	0.0
2017 	11 	22	0.0
2017 	11 	23	0.0
2017 	11 	24	0.0
2017 	11 	25	0.0
2017 	11 	26	0.0
2017 	11 	27	0.0
2017 	11 	28	0.0
2017 	11 	29	0.0
2017 	11 	30	0.0
2017 	12 	01	0.0
2017 	12 	02	0.0
2017 	12 	03	0.0
2017 	12 	04	0.0
2017 	12 	05	nan
2017 	12 	06	0.0
2017 	12 	07	0.0
2017 	12 	08	0.0
2017 	12 	09	0.0
2017 	12 	10	0.0
2017 	12 	11	0.0
2017 	12 	12	0.0
2017 	12 	13	0.0
2017 	12 	14	0.0
2017 	12 	15	0.0
2017 	12 	16	0.0
2017 	12 	17	0.0
2017 	12 	18	0.0
2017 	12 	19	0.0
2017 	12 	20	0.0
2017 	12 	21	0.0
2017 	12 	22	0.0
2017 	12 	23	0.0
2017 	12 	24	6.8
2017 	12 	25	0.0
2017 	12 	26	0.4
2017 	12 	27	0.0
2017 	12 	28	0.0
2017 	12 	29	0.0
2017 	12 	30	0.0
2017 	12 	31	0.0
2018 	01 	01	0.0
2018 	01 	02	0.0
2018 	01 	03	0.0
2018 	01 	04	0.0
2018 	01 	05	2.0
2018 	01 	06	0.0
2018 	01 	07	0.0
2018 	01 	08	0.0
2018 	01 	09	0.4
2018 	01 	10	0.0
2018 	01 	11	0.6
2018 	01 	12	2.0
2018 	01 	13	0.0
2018 	01 	14	0.0
2018 	01 	15	0.0
2018 	01 	16	0.0
2018 	01 	17	0.0
2018 	01 	18	0.0
2018 	01 	19	55.2
2018 	01 	20	0.2
2018 	01 	21	0.0
2018 	01 	22	nan
2018 	01 	23	nan
2018 	01 	24	nan
2018 	01 	25	nan
